5	4	30
5	16	30
5	12	30
5	10	30
5	8	30
5	12	30
5	4	30
5	16	30
5	16	30
5	12	30
5	6	30
5	14	30
5	10	30
5	12	30
5	12	30
5	8	30
5	14	30
5	6	30
5	8	30
5	14	30
5	6	30
5	16	30
5	8	30
5	14	30
5	4	30
5	12	30
5	6	30
5	16	30
5	6	30
5	14	30
5	2	30
5	14	30
5	8	30
5	8	30
5	6	30
5	14	30
5	8	30
5	16	30
5	6	30
5	14	30
5	6	30
5	14	30
5	14	30
5	14	30
5	14	30
5	8	30
5	14	30
5	10	30
5	6	30
5	12	30
5	6	30
5	14	30
5	10	30
5	16	30
5	6	30
5	14	30
5	10	30
5	14	30
5	8	30
5	14	30
5	10	30
5	12	30
5	8	30
5	8	30
5	10	30
5	6	30
5	14	30
5	6	30
5	14	30
5	8	30
5	14	30
5	4	30
5	14	30
5	8	30
5	14	30
5	16	30
5	2	30
5	8	30
5	8	30
5	10	30
5	14	30
5	6	30
5	10	30
5	14	30
5	4	30
5	16	30
5	8	30
5	8	30
5	16	30
5	12	30
5	6	30
5	16	30
5	8	30
5	4	30
5	16	30
5	10	30
5	0	24
5	6	30
5	16	30
5	6	30
5	8	30
5	16	30
5	10	30
5	14	30
5	10	30
5	16	30
5	8	30
5	6	30
5	14	30
5	6	30
5	14	30
5	6	30
5	10	30
5	4	30
5	16	30
5	10	30
5	16	30
5	8	30
5	4	30
5	16	30
5	8	30
5	16	30
5	4	30
5	14	30
5	6	30
5	6	30
5	16	30
5	8	30
5	6	30
5	14	30
5	10	30
5	0	30
5	8	30
5	14	30
5	10	30
5	16	30
5	4	30
5	16	30
5	8	30
5	8	12
5	4	30
5	10	30
5	8	30
5	18	30
5	8	30
5	4	30
5	18	30
5	12	30
5	8	14
5	2	30
5	16	30
5	12	30
5	12	30
5	8	30
5	16	30
5	8	30
5	10	30
5	10	30
5	12	30
5	2	30
5	16	30
5	12	30
5	12	30
5	16	30
5	14	30
5	12	30
5	8	30
5	12	30
5	8	30
5	18	30
5	10	30
