5	28	28
5	28	28
5	30	20
5	28	24
5	28	28
5	30	28
5	30	24
5	22	30
5	26	30
5	30	28
5	28	28
5	24	30
5	28	28
5	28	28
5	28	28
5	26	30
5	28	28
5	30	26
5	28	28
5	26	30
5	28	30
5	28	26
5	28	28
5	26	30
5	28	28
5	30	24
5	30	26
5	26	28
5	28	28
5	30	26
5	30	28
5	26	28
5	28	28
5	30	24
5	28	28
5	26	28
5	28	28
5	30	24
5	28	28
5	26	30
5	28	28
5	30	24
5	28	26
5	26	28
5	28	28
5	28	28
5	26	28
5	28	28
5	30	26
5	28	28
5	26	30
5	28	28
5	28	28
5	26	30
5	28	28
5	28	28
5	26	30
5	28	28
5	16	16
5	28	28
5	26	30
5	28	30
5	30	26
5	28	28
5	26	30
5	28	28
5	30	26
5	28	28
5	26	30
5	28	28
5	28	28
5	24	30
5	28	28
5	30	26
5	28	28
5	24	30
5	28	28
5	28	28
5	24	30
5	28	28
5	28	28
5	24	30
5	28	28
5	28	26
5	28	28
5	26	30
5	26	28
5	30	26
5	28	28
5	24	30
5	28	28
5	30	26
5	28	28
5	24	28
5	28	28
5	30	26
5	28	28
5	24	30
5	28	28
5	30	26
5	28	28
5	26	30
5	26	28
5	30	26
5	28	28
5	24	30
5	28	28
5	28	26
5	28	28
5	24	30
5	26	28
5	28	26
5	28	28
5	24	30
5	28	28
5	30	26
5	28	28
5	24	30
5	28	30
5	30	26
5	28	28
5	24	30
5	26	28
5	28	26
5	28	28
5	24	30
5	28	28
5	30	26
5	28	28
5	24	30
5	28	30
5	28	26
5	28	28
5	24	30
5	26	28
5	30	26
5	28	28
5	24	30
5	28	30
5	30	26
5	28	28
5	24	30
5	28	30
5	28	26
5	28	28
5	26	30
5	28	30
5	28	26
5	28	28
5	24	30
5	28	30
5	30	26
5	28	28
5	26	30
5	28	28
5	30	26
5	28	28
5	26	30
5	28	28
5	30	26
5	28	28
5	26	30
5	28	28
5	30	26
5	28	28
5	26	30
5	28	28
5	30	26
5	30	28
5	26	30
5	28	28
5	30	26
5	28	28
5	26	30
5	28	28
5	30	26
5	28	28
5	26	30
5	28	28
5	28	26
5	28	28
5	26	30
5	28	28
5	30	26
5	28	28
5	26	30
5	28	28
5	30	26
5	28	28
5	26	30
5	28	28
5	28	26
5	28	28
5	26	30
5	28	28
5	30	26
5	28	28
5	24	30
5	28	28
5	30	26
5	28	28
5	26	30
5	28	28
5	30	26
5	28	28
5	24	30
5	28	30
5	28	26
5	28	28
5	24	30
5	28	28
5	30	26
5	28	28
5	24	30
5	28	30
5	28	26
5	28	28
5	24	30
5	28	28
5	28	26
5	28	28
5	26	30
5	28	28
5	28	26
5	28	28
5	26	30
5	28	30
5	28	26
5	28	28
5	24	30
5	28	30
5	30	26
5	28	28
5	24	30
5	26	28
5	28	26
5	28	28
5	24	30
5	28	30
5	30	26
5	28	28
5	24	30
5	28	30
5	30	28
5	28	28
5	24	30
5	28	30
5	30	26
5	28	28
5	24	30
5	28	30
5	30	26
5	28	28
5	24	30
5	28	30
5	30	26
5	28	28
5	24	30
5	26	28
5	28	26
5	28	28
5	24	30
5	28	30
5	30	26
5	28	28
5	24	30
5	28	30
5	28	26
5	28	28
5	24	30
5	28	30
5	28	26
5	28	28
5	24	30
5	28	30
5	28	26
5	28	28
5	24	30
5	26	28
5	30	26
5	28	28
5	24	30
5	28	30
5	30	26
5	28	28
5	24	30
5	28	30
5	30	26
5	28	28
5	24	30
5	26	28
5	28	26
5	28	28
5	24	30
5	28	30
5	30	26
5	28	28
5	24	30
5	28	30
5	30	26
5	28	28
5	24	30
5	28	30
5	30	26
5	28	28
5	24	30
5	26	28
5	28	26
5	28	28
5	26	30
5	28	28
5	30	26
5	28	28
5	26	30
5	28	28
5	30	26
5	28	28
5	24	30
5	26	28
5	30	26
5	22	24
5	24	30
5	28	28
5	30	26
5	22	22
5	24	30
5	28	30
5	30	26
5	28	28
5	24	30
5	26	28
5	30	26
5	28	28
5	24	30
5	28	30
5	28	26
5	28	28
5	24	30
5	26	28
5	28	26
5	24	30
5	28	30
5	30	26
5	28	28
5	24	30
5	28	30
5	30	26
5	28	28
5	24	30
5	28	28
5	28	26
5	28	28
5	24	30
5	26	28
5	30	26
5	28	28
5	24	30
5	28	28
5	30	26
5	28	28
5	24	30
5	26	28
5	28	26
5	28	28
5	26	30
5	28	30
5	28	26
5	28	28
5	24	30
5	28	30
5	30	26
5	28	28
5	24	30
5	28	28
5	28	26
5	28	28
5	24	30
5	28	30
5	28	26
5	28	28
5	24	30
5	28	30
5	28	26
5	28	28
5	24	30
5	26	28
5	28	28
5	24	30
5	26	28
5	28	26
5	28	28
5	24	30
5	26	28
5	28	26
5	28	28
5	24	30
5	26	30
5	28	26
5	28	28
5	24	30
5	28	30
5	16	14
5	28	28
5	24	30
5	26	28
5	30	26
5	28	28
5	24	30
5	26	30
5	28	26
5	28	28
5	24	30
5	28	30
5	28	26
5	28	28
5	24	30
5	26	30
5	28	26
5	28	28
5	24	30
5	26	28
5	28	26
5	28	28
5	24	30
5	26	30
5	30	28
5	28	28
5	24	30
5	26	30
5	30	28
5	28	28
5	22	30
5	26	30
5	30	28
5	28	28
5	24	30
5	26	30
5	28	26
5	28	28
5	24	30
5	26	30
5	28	26
5	28	28
5	24	30
5	26	30
5	30	28
5	28	28
5	24	30
5	26	30
5	28	26
5	28	28
5	24	30
5	26	30
5	30	28
5	28	28
5	22	30
5	26	30
5	30	28
5	28	28
5	24	30
5	26	30
5	30	28
5	28	28
5	24	30
5	26	30
5	28	26
5	28	28
5	24	30
5	26	28
5	28	28
5	28	28
5	24	30
5	26	28
5	28	26
5	28	28
5	24	30
5	26	30
5	28	28
5	28	28
5	22	30
5	26	30
5	28	28
5	28	28
5	22	30
5	26	30
5	28	28
5	28	28
5	24	30
5	26	30
5	28	28
5	28	28
5	24	30
5	26	28
5	28	28
5	28	28
5	24	30
5	26	30
5	28	28
5	28	28
5	24	30
5	26	30
5	28	28
5	28	28
5	22	30
5	26	30
5	28	28
5	28	28
5	22	30
5	26	30
5	28	28
5	28	28
5	22	30
5	26	30
5	28	26
5	28	28
5	22	30
5	26	28
5	30	28
5	28	28
5	22	30
5	26	30
5	28	28
5	24	30
5	26	30
5	28	28
5	28	28
5	24	30
5	26	28
5	28	26
5	22	30
5	26	30
5	28	28
5	28	28
5	22	30
5	26	28
5	28	28
5	24	30
5	26	28
5	28	26
5	28	28
5	24	30
5	26	28
5	30	26
5	22	30
5	26	28
5	28	26
5	24	28
5	26	30
5	30	26
5	24	30
5	26	28
5	28	26
5	28	28
5	24	28
5	26	28
5	28	26
5	28	28
5	24	30
5	26	28
5	28	26
5	24	30
5	26	28
5	28	26
5	24	30
5	26	28
5	28	26
5	12	12
5	24	30
5	26	28
5	28	26
5	24	30
5	26	28
5	28	26
5	22	30
5	26	28
5	28	26
5	24	30
5	26	28
5	28	26
5	24	30
5	26	28
5	28	26
5	28	28
5	24	30
5	26	28
5	28	26
5	24	30
5	26	28
5	28	26
5	28	28
5	22	30
5	26	28
5	28	26
5	28	28
5	22	28
5	26	28
5	28	26
5	24	30
5	26	30
5	28	26
5	10	10
5	24	30
5	26	28
5	28	26
5	24	30
5	26	28
5	28	26
5	28	28
5	24	30
5	26	28
5	28	26
5	24	30
5	26	28
5	28	26
5	24	30
5	26	28
5	28	28
5	28	30
5	22	30
5	26	28
5	28	26
5	24	30
5	26	28
5	28	26
5	22	30
5	26	30
5	28	26
5	24	30
5	26	28
5	28	28
5	28	28
5	24	30
5	26	28
5	28	28
5	22	30
5	26	28
5	30	26
5	28	28
5	24	30
5	26	28
5	28	26
5	24	30
5	26	28
5	28	26
