5	26	12
5	26	4
5	26	14
5	26	0
5	26	20
5	26	14
5	26	2
5	26	20
5	26	12
5	26	2
5	26	14
5	26	4
5	26	20
5	26	14
5	26	14
5	26	0
5	26	20
5	26	12
5	26	8
5	26	20
5	26	16
5	26	8
5	26	20
5	26	12
5	26	8
5	26	20
5	26	16
5	26	12
5	26	8
5	26	20
5	26	12
5	26	6
5	26	20
5	26	16
5	26	10
5	26	6
5	26	20
5	26	8
5	26	10
5	24	20
5	26	16
5	26	4
5	26	10
5	24	20
5	26	8
5	26	10
5	24	20
5	26	6
5	26	10
5	26	22
5	26	18
5	24	20
5	26	8
5	26	22
5	26	6
5	26	12
5	26	22
5	26	6
5	26	10
5	26	22
5	26	20
5	26	8
5	26	22
5	26	6
5	26	12
5	26	22
5	26	18
5	26	6
5	26	20
5	26	8
5	26	10
5	26	22
5	26	6
5	24	20
5	26	8
5	26	10
5	26	22
5	26	18
5	26	22
5	26	18
5	26	4
5	26	12
5	24	22
5	26	18
5	26	6
5	26	10
5	24	20
5	26	18
5	26	4
5	26	10
5	26	22
5	26	18
5	26	4
5	26	10
5	26	22
5	26	6
5	26	12
5	26	22
5	26	18
5	26	4
5	26	10
5	26	22
5	26	18
5	26	6
5	24	20
5	26	18
5	26	8
5	26	8
5	24	20
5	26	6
5	26	10
5	26	20
5	26	18
5	26	8
5	26	8
5	26	20
5	26	18
5	26	10
5	26	20
5	26	18
5	26	10
5	26	20
5	26	8
5	26	10
5	26	22
5	26	10
5	26	20
5	26	6
5	26	10
5	26	22
5	26	18
5	26	12
5	26	20
5	26	12
5	24	20
5	26	8
5	26	20
5	26	4
5	26	10
5	26	22
5	26	18
5	26	8
5	26	10
5	26	20
5	26	6
5	26	8
5	26	22
5	26	10
5	26	20
5	26	8
5	26	10
5	26	20
5	26	8
5	26	10
5	26	20
5	26	8
5	26	10
5	26	22
5	26	16
5	26	10
5	26	20
5	26	18
5	26	8
5	26	8
5	24	20
5	26	18
5	26	10
5	26	22
5	26	18
5	26	8
5	26	10
5	26	22
5	26	18
5	26	10
5	26	20
5	26	18
5	26	4
5	26	10
5	26	22
5	26	16
5	26	6
5	26	10
5	26	20
5	26	18
5	26	10
5	26	22
5	26	16
5	26	8
5	26	10
5	26	22
5	26	18
5	26	8
5	26	10
5	26	22
5	26	16
5	26	6
5	26	10
5	24	20
5	26	18
5	26	8
5	26	10
5	26	22
5	26	18
5	26	8
5	26	12
5	26	22
5	26	16
5	26	6
5	26	10
5	26	20
5	26	18
5	26	6
5	26	22
5	26	16
5	26	8
5	26	10
5	26	22
5	26	16
5	26	6
5	26	10
5	24	20
5	26	18
5	26	6
5	26	10
5	26	22
5	26	18
5	26	8
5	26	8
5	26	20
5	26	16
5	16	0
5	26	10
5	26	20
5	26	18
5	26	10
5	26	22
5	26	18
5	26	6
5	26	12
5	26	22
5	26	18
5	26	10
5	26	20
5	26	18
5	26	6
5	26	10
5	26	20
5	26	18
5	26	6
5	26	12
5	26	20
5	26	18
5	26	6
5	26	10
5	24	22
5	26	18
5	26	10
5	26	10
5	24	20
5	26	18
5	24	20
5	26	18
5	26	10
5	26	22
5	26	16
5	26	8
5	26	10
5	26	22
5	26	18
5	26	8
5	26	10
5	24	20
5	26	18
5	26	8
5	26	8
5	26	22
5	26	18
5	26	10
5	26	22
5	26	16
5	26	6
5	26	10
5	26	22
5	26	16
5	26	6
