5	18	30
5	20	30
5	16	30
5	18	30
5	14	30
5	14	30
5	20	30
5	20	30
5	16	30
5	14	30
5	18	30
5	8	30
5	18	30
5	16	30
5	8	12
5	18	30
5	14	30
5	12	30
5	0	30
5	16	30
5	10	30
5	18	30
5	14	30
5	2	30
5	2	30
5	2	30
5	12	30
5	16	30
5	16	30
5	14	30
5	12	30
5	10	30
5	16	30
5	10	30
5	8	30
5	8	30
5	14	30
5	12	30
5	10	30
5	8	30
5	12	30
5	8	10
5	12	30
5	10	30
5	6	30
5	6	30
5	12	14
5	8	30
5	12	30
5	2	30
5	16	30
5	12	30
5	16	30
5	10	30
5	0	30
5	12	30
5	0	30
5	2	30
5	18	30
5	16	30
5	4	30
5	18	30
5	10	30
5	0	24
5	0	30
5	18	30
5	8	30
5	4	30
5	12	30
5	2	30
5	12	30
5	12	30
5	6	30
5	4	30
5	14	30
5	8	30
5	16	30
5	0	30
5	14	30
5	18	30
5	12	30
5	18	30
5	12	30
5	2	30
5	16	30
5	14	30
5	2	30
5	10	30
5	16	30
5	16	30
5	6	30
5	16	30
5	10	30
5	8	30
5	4	30
5	16	30
5	8	30
5	4	30
5	8	30
5	14	30
5	10	30
5	4	30
5	10	30
5	16	30
5	16	30
5	4	30
5	16	30
5	10	30
5	4	30
5	14	30
5	0	30
5	16	30
5	0	30
5	12	30
5	4	30
5	0	30
5	10	30
5	14	30
5	2	30
5	18	30
5	10	30
5	4	30
5	12	30
5	18	30
5	12	30
5	4	30
5	12	30
5	18	30
5	0	30
5	12	30
5	16	30
5	12	30
5	18	30
5	12	30
5	10	30
5	4	30
5	12	30
5	8	30
5	6	30
5	16	30
5	12	30
5	4	30
5	12	30
5	10	30
5	0	30
5	18	30
5	6	30
5	4	30
5	12	30
5	18	30
5	14	30
5	2	30
5	14	30
5	8	30
5	4	30
5	18	30
5	2	30
5	18	30
5	6	30
5	18	30
5	0	30
5	14	30
5	4	30
5	6	30
5	18	30
5	14	30
5	4	30
5	14	30
5	6	30
5	14	30
5	2	30
5	4	30
5	6	30
5	14	30
5	2	30
5	0	30
5	16	30
5	10	30
5	4	30
5	6	30
5	16	30
5	14	30
5	2	30
5	2	30
5	18	30
5	0	30
5	12	30
5	4	30
5	18	30
5	10	30
5	10	30
5	0	30
5	10	30
5	2	30
5	2	30
5	2	30
5	16	30
5	10	30
5	0	30
5	16	30
5	12	30
5	0	30
5	12	30
5	10	30
5	16	30
5	12	30
5	0	30
5	12	30
5	4	30
5	8	30
5	2	30
5	12	30
5	8	30
5	0	30
5	18	30
5	0	30
5	2	30
5	18	30
5	4	30
5	18	30
5	0	30
5	18	30
5	18	30
5	14	30
5	8	30
5	2	30
5	16	30
5	0	30
5	14	30
5	0	30
5	10	30
5	0	30
5	10	30
5	12	30
5	16	30
5	0	30
5	8	30
5	14	30
5	4	30
5	16	30
5	16	30
5	6	30
5	14	30
5	14	30
5	16	30
5	8	30
5	14	30
5	4	30
5	12	30
5	10	30
5	14	30
5	12	30
5	10	30
5	14	30
5	6	30
5	8	30
5	12	30
5	2	30
5	14	30
5	16	30
5	14	30
5	10	30
5	10	30
5	12	30
5	2	30
5	16	30
5	0	30
5	0	4
5	16	30
5	10	30
5	8	30
5	14	30
5	0	24
5	4	30
5	2	28
5	6	30
5	6	30
5	12	30
5	8	30
5	16	30
5	12	30
5	6	30
5	18	30
5	10	30
5	6	30
5	14	30
5	14	30
5	6	30
5	14	30
5	10	30
5	18	30
5	12	30
5	4	30
5	16	30
5	16	30
5	10	30
5	18	30
5	12	30
5	6	30
5	14	30
5	18	30
5	16	30
5	14	30
5	2	30
5	16	30
5	14	30
5	10	30
5	10	30
5	16	30
5	4	24
5	18	30
5	14	30
5	10	30
5	4	30
5	16	30
5	4	20
5	18	30
5	14	30
5	18	30
5	12	30
5	12	30
5	0	30
5	18	30
5	10	30
5	8	30
5	12	30
5	2	30
5	18	30
5	10	30
5	2	30
5	18	30
5	12	30
10	28	18
10	28	24
10	28	24
10	28	22
10	28	24
10	28	22
10	28	22
10	28	20
10	28	24
10	28	24
10	30	22
10	28	24
10	28	22
10	28	24
10	28	24
10	28	22
10	28	24
10	28	26
10	30	26
10	30	24
10	28	22
10	28	24
10	30	22
10	28	24
10	28	22
10	16	6
10	28	24
10	30	22
10	30	26
10	28	24
10	30	24
10	28	24
10	28	24
10	28	22
10	28	24
10	28	24
10	28	24
10	30	24
10	30	24
10	30	22
10	28	22
10	28	26
10	30	24
10	28	26
10	30	24
10	28	22
10	30	24
10	28	22
10	28	22
10	28	24
10	28	24
10	28	20
10	28	24
10	28	22
10	28	24
10	28	22
10	28	24
10	30	24
10	28	24
10	28	22
10	28	24
10	28	22
10	30	22
10	30	26
10	28	22
10	28	24
10	30	24
10	28	24
10	30	26
10	28	20
10	30	24
10	28	24
10	30	24
10	28	26
10	30	24
10	30	22
10	28	24
10	30	26
10	28	22
10	28	26
10	30	26
10	30	22
10	30	26
10	28	26
10	30	24
10	30	26
10	30	22
10	28	26
10	30	24
10	30	22
10	30	24
10	30	26
10	30	22
10	30	22
10	30	26
10	28	26
10	30	26
10	30	24
10	30	24
10	30	26
10	30	24
10	30	24
10	30	24
10	30	24
10	30	26
10	30	22
10	28	26
10	30	26
10	30	24
10	28	26
10	30	22
10	30	24
10	30	26
10	30	24
10	30	26
10	30	24
10	30	26
10	30	24
10	28	24
10	30	26
10	30	24
10	28	24
10	30	24
10	28	24
10	30	24
10	30	24
10	30	24
10	30	24
10	28	24
10	30	26
10	30	22
10	30	24
10	30	24
10	30	26
10	30	24
10	30	26
10	30	22
10	28	22
10	30	26
10	28	24
10	30	20
10	8	14
10	28	24
10	30	22
10	28	26
10	30	24
10	30	24
10	30	24
10	30	26
10	30	22
10	28	22
10	30	26
10	30	24
10	28	26
10	30	26
10	30	22
10	30	24
10	30	24
10	28	22
10	30	24
10	28	24
10	28	24
10	30	24
10	30	24
10	30	24
10	28	24
10	30	24
10	30	24
10	30	26
10	30	24
10	30	24
10	28	24
10	30	22
10	28	22
10	30	24
10	28	24
10	30	26
10	30	24
10	30	24
10	30	22
10	30	24
10	30	24
10	30	22
10	28	24
10	28	22
10	30	24
10	28	24
10	30	24
10	30	20
10	30	24
10	28	22
10	28	22
10	30	24
10	30	24
10	30	26
10	30	24
10	30	24
10	30	24
10	30	24
10	30	20
10	30	22
10	30	24
10	30	24
10	30	22
10	30	22
10	30	24
10	28	24
10	28	22
10	30	24
10	28	22
10	28	20
10	30	22
10	30	24
10	30	24
10	30	22
10	28	24
10	28	20
10	28	22
10	30	26
10	28	22
10	30	20
10	30	24
10	30	20
10	30	22
10	30	22
10	30	22
10	30	24
10	28	22
10	28	22
10	30	24
10	30	24
10	30	24
10	30	22
10	2	4
10	30	24
10	30	20
10	30	22
10	30	24
10	30	24
10	30	24
10	30	24
10	30	22
10	28	24
10	28	20
10	28	24
10	30	22
10	28	24
10	28	22
10	28	24
10	30	24
10	28	22
10	30	26
10	30	24
10	30	20
10	28	24
10	30	24
10	28	24
10	30	24
10	28	22
10	30	24
10	30	22
10	28	22
10	30	24
10	28	24
10	30	24
10	30	24
10	28	18
10	30	24
10	30	22
10	28	24
10	30	24
10	2	12
10	30	24
10	30	20
10	28	24
10	30	20
10	28	22
10	28	24
10	28	22
10	28	22
10	28	20
10	28	22
10	28	22
10	30	26
10	30	24
10	28	22
10	28	24
10	28	20
10	30	26
10	30	22
10	30	24
10	30	24
10	28	24
10	30	20
10	30	24
10	30	24
10	30	24
10	30	26
10	28	24
10	28	24
10	30	24
10	28	24
10	30	22
10	30	22
10	30	26
10	28	24
10	30	22
10	30	22
10	28	24
10	30	24
10	30	24
10	28	20
10	28	22
10	28	26
10	30	24
10	30	24
10	28	24
10	30	24
10	28	22
10	30	24
10	28	22
10	30	26
10	30	22
10	30	26
10	30	24
10	30	22
10	30	24
10	28	24
10	30	24
10	28	20
10	28	24
10	28	22
10	0	10
10	30	22
10	30	22
10	30	24
10	30	22
10	30	24
10	30	22
10	30	22
10	28	22
10	30	24
10	28	24
10	28	22
10	30	22
10	30	24
10	30	22
10	28	22
10	30	24
10	28	22
10	30	20
10	30	20
10	30	24
10	30	24
10	0	10
10	28	24
10	30	22
10	30	24
10	28	22
10	30	24
10	28	24
10	30	24
10	30	24
10	28	24
10	28	22
10	28	20
10	28	24
10	30	22
10	30	22
10	26	18
10	28	20
10	30	22
10	4	14
10	30	24
10	28	22
10	30	22
10	30	24
10	28	22
10	28	24
10	30	22
10	28	24
10	30	24
10	28	22
10	28	22
10	28	24
10	28	20
10	28	22
10	30	24
10	28	22
10	28	24
10	30	20
10	30	26
10	28	24
10	28	20
10	28	22
10	28	24
10	30	24
10	30	24
10	28	24
10	30	24
10	28	18
10	28	22
10	30	20
10	28	22
10	30	24
10	28	24
10	30	24
10	28	24
10	30	24
10	30	22
10	28	22
10	30	18
10	30	24
10	28	22
10	30	24
10	28	20
10	30	24
10	30	22
10	28	20
10	28	24
10	30	22
10	30	22
10	30	22
10	30	24
10	30	22
10	28	20
10	28	22
10	30	22
10	30	24
10	30	22
10	30	24
10	30	24
10	28	22
10	30	24
15	4	30
15	14	30
15	14	30
15	16	28
15	12	30
15	16	30
15	10	30
15	6	30
15	8	30
15	10	30
15	14	28
15	8	30
15	12	30
15	4	30
15	14	30
15	10	30
15	2	30
15	2	30
15	14	30
15	8	30
15	12	30
15	4	30
15	10	30
15	4	30
15	10	30
15	0	8
15	2	30
15	16	30
15	6	30
15	16	30
15	6	30
15	12	30
15	14	30
15	14	30
15	14	30
15	12	30
15	2	30
15	14	30
15	6	30
15	10	30
15	8	30
15	8	30
15	12	30
15	16	30
15	16	30
15	8	30
15	16	30
15	0	10
15	12	30
15	4	30
15	10	30
15	12	30
15	4	30
15	14	30
15	6	30
15	12	30
15	4	30
15	14	30
15	6	30
15	4	30
15	10	30
15	4	30
15	14	30
15	10	30
15	14	30
15	0	28
15	14	30
15	4	30
15	12	30
15	8	30
15	12	30
15	6	30
15	14	30
15	2	30
15	14	30
15	10	30
15	12	30
15	14	30
15	8	30
15	12	30
15	6	30
15	14	30
15	4	30
15	0	10
15	12	30
15	6	30
15	14	30
15	8	30
15	12	30
15	4	30
15	14	30
15	12	30
15	4	30
15	14	30
15	4	30
15	14	30
15	10	30
15	12	30
15	6	30
15	14	30
15	8	30
15	4	30
15	14	30
15	8	30
15	6	30
15	12	30
15	10	30
15	4	30
15	14	30
15	8	30
15	6	30
15	16	30
15	8	30
15	14	30
15	4	30
15	14	30
15	12	30
15	6	30
15	6	30
15	6	30
15	14	30
15	6	30
15	4	30
15	14	30
15	8	30
15	16	30
15	10	30
15	12	30
15	4	30
15	16	30
15	10	30
15	0	30
15	16	30
15	8	30
15	6	30
15	10	30
15	6	30
15	16	30
15	10	30
15	12	30
15	12	30
15	4	30
15	16	30
15	12	30
15	12	30
15	6	30
15	16	30
15	10	30
15	10	30
15	18	30
15	10	30
15	18	30
15	12	30
15	10	30
15	14	30
15	10	30
15	14	30
15	10	28
15	12	30
15	20	30
15	14	30
15	8	30
15	12	30
15	20	30
15	12	30
15	18	28
15	10	30
15	18	30
15	14	30
15	10	30
15	20	30
15	14	30
15	14	30
15	16	30
15	12	30
15	18	30
15	10	30
15	20	30
15	12	30
15	12	30
15	18	30
15	14	30
15	12	30
15	18	30
